시도,시군구,읍면동,위도,경도,격자 X,격자 Y,
대구광역시,서구,내당4동,35.8577666666666,128.553808333333,88,90,
대구광역시,서구,내당2.3동,35.8642833333333,128.576688888888,88,90,
대구광역시,서구,평리4동,35.8643444444444,128.558888888888,88,90,
대구광역시,서구,상중이동,35.8649833333333,128.546477777777,88,90,
대구광역시,서구,비산4동,35.8667833333333,128.576297222222,88,90,
대구광역시,서구,평리2동,35.8682638888888,128.565963888888,88,90,
대구광역시,서구,,35.8687944444444,128.561411111111,88,90,
대구광역시,서구,평리5동,35.8708,128.550955555555,88,90,
대구광역시,달서구,도원동,35.8044666666666,128.5344,88,89,
대구광역시,달서구,상인3동,35.8070888888888,128.552419444444,88,89,
대구광역시,달서구,상인2동,35.8095416666666,128.538519444444,88,89,
대구광역시,달서구,상인1동,35.8112555555555,128.547197222222,88,89,
대구광역시,달서구,진천동,35.8122,128.526675,88,89,
대구광역시,달서구,월성1동,35.8166499999999,128.525177777777,88,89,
경상남도,창녕군,고암면,35.5733555555555,128.513186111111,88,84,
경상남도,창녕군,계성면,35.4657388888888,128.515244444444,88,82,
경상남도,창녕군,도천면,35.4320277777777,128.520252777777,88,81,
경상남도,창녕군,영산면,35.4505861111111,128.530152777777,88,81,
경상남도,함안군,칠북면,35.3435472222222,128.523855555555,88,79,
경상남도,함안군,칠원읍,35.3088027777778,128.518563888889,88,78,
경상남도,창원시마산회원구,내서읍,35.24681,128.507625,88,77,
경상남도,창원시마산합포구,진동면,35.115182,128.488325,88,74,
경상남도,거제시,사등면,34.9158083333333,128.524475,88,70,
경상남도,거제시,둔덕면,34.8336388888888,128.507311111111,88,68,
경상남도,통영시,한산면,34.7640111111111,128.5099,88,66,
강원특별자치도,양양군,손양면,38.0577972222222,128.643266666666,88,138,
강원특별자치도,양양군,,38.0728333333333,128.621355555555,88,138,
강원특별자치도,양양군,양양읍,38.0778222222222,128.626297222222,88,138,
강원특별자치도,영월군,김삿갓면,37.125632,128.570112,88,118,
경상북도,영주시,단산면,36.9484222222222,128.621666666666,88,114,
경상북도,영주시,순흥면,36.912875,128.577286111111,88,113,
경상북도,영주시,가흥2동,36.8264694444444,128.614066666666,88,111,
경상북도,영주시,장수면,36.7717972222222,128.580875,88,110,
경상북도,안동시,풍산읍,36.5771805555555,128.574263888888,88,106,
경상북도,의성군,안평면,36.3737861111111,128.586444444444,88,101,
경상북도,의성군,봉양면,36.2977999999999,128.578552777777,88,100,
대구광역시,북구,무태조야동,35.9182944444444,128.5994,89,92,
대구광역시,중구,동인동,35.86790482,128.609131,89,91,
대구광역시,동구,신천3동,35.8722666666666,128.625897222222,89,91,
대구광역시,북구,칠성동,35.8762111111111,128.602108333333,89,91,
대구광역시,동구,신암2동,35.8764277777777,128.616533333333,89,91,
대구광역시,동구,신암3동,35.8766277777777,128.625375,89,91,
대구광역시,북구,고성동,35.87895,128.585822222222,89,91,
대구광역시,동구,신암1동,35.8812777777777,128.618552777777,89,91,
대구광역시,동구,신암4동,35.8820972222222,128.631511111111,89,91,
대구광역시,북구,대현동,35.88218385,128.6058302,89,91,
대구광역시,북구,,35.8827,128.585022222222,89,91,
대구광역시,북구,침산2동,35.8842722222222,128.599175,89,91,
대구광역시,동구,신암5동,35.886725,128.635244444444,89,91,
대구광역시,북구,침산1동,35.887375,128.583388888888,89,91,
대구광역시,북구,침산3동,35.8891444444444,128.591552777777,89,91,
대구광역시,북구,산격4동,35.8893055555555,128.606419444444,89,91,
대구광역시,북구,산격1동,35.8896527777777,128.596911111111,89,91,
대구광역시,북구,노원동,35.8901321,128.5762125,89,91,
대구광역시,북구,산격3동,35.8905305555555,128.610497222222,89,91,
대구광역시,북구,복현1동,35.8907388888888,128.620752777777,89,91,
대구광역시,북구,복현2동,35.8924361111111,128.627663888888,89,91,
대구광역시,북구,산격2동,35.8987111111111,128.611486111111,89,91,
대구광역시,북구,검단동,35.9104555555555,128.6294,89,91,
대구광역시,수성구,두산동,35.82635,128.622808333333,89,90,
대구광역시,수성구,상동,35.8291583333333,128.617622222222,89,90,
대구광역시,남구,대명9동,35.8342722222222,128.581397222222,89,90,
대구광역시,남구,대명1동,35.8372805555555,128.579122222222,89,90,
대구광역시,수성구,황금2동,35.8385555555555,128.627441666666,89,90,
대구광역시,남구,봉덕3동,35.8386944444444,128.600463888888,89,90,
대구광역시,남구,대명5동,35.8402611111111,128.589988888888,89,90,
대구광역시,남구,봉덕2동,35.8408555555555,128.603288888888,89,90,
대구광역시,남구,봉덕1동,35.8425694444444,128.600111111111,89,90,
대구광역시,남구,,35.8429777777777,128.5998,89,90,
대구광역시,수성구,중동,35.8444027777777,128.617222222222,89,90,
대구광역시,남구,대명3동,35.8493638888888,128.581322222222,89,90,
대구광역시,남구,이천동,35.8507138888888,128.601666666666,89,90,
대구광역시,남구,대명2동,35.8523055555555,128.588877777777,89,90,
대구광역시,수성구,범어1동,35.8525,128.624277777777,89,90,
대구광역시,수성구,수성2.3가동,35.8527861111111,128.621344444444,89,90,
대구광역시,수성구,수성1가동,35.8533944444444,128.6129,89,90,
대구광역시,중구,대봉2동,35.8552055555555,128.601952777777,89,90,
대구광역시,수성구,,35.8552083333333,128.632866666666,89,90,
대구광역시,중구,남산4동,35.8552388888888,128.582719444444,89,90,
대구광역시,달서구,두류1.2동,35.85569344,128.572198,89,90,
대구광역시,중구,남산1동,35.8563944444444,128.592644444444,89,90,
대구광역시,중구,남산3동,35.8565333333333,128.587197222222,89,90,
대구광역시,수성구,범어2동,35.8571138888888,128.633530555555,89,90,
대구광역시,중구,대봉1동,35.8586722222222,128.606575,89,90,
대구광역시,수성구,수성4가동,35.8596833333333,128.618863888888,89,90,
대구광역시,중구,남산2동,35.8610611111111,128.591755555555,89,90,
대구광역시,중구,삼덕동,35.862575,128.611166666666,89,90,
대구광역시,수성구,범어3동,35.8631638888888,128.620088888888,89,90,
대구광역시,중구,대신동,35.8632027777777,128.579444444444,89,90,
대구광역시,중구,성내2동,35.8653472222222,128.592622222222,89,90,
대구광역시,중구,성내1동,35.86625,128.600355555555,89,90,
대구광역시,중구,,35.8662861111111,128.608397222222,89,90,
대구광역시,동구,신천1.2동,35.8671194444444,128.616797222222,89,90,
대구광역시,,,35.8685416666666,128.603552777777,89,90,
대구광역시,동구,신천4동,35.8687861111111,128.631486111111,89,90,
대구광역시,중구,성내3동,35.8696111111111,128.587941666666,89,90,
대구광역시,달성군,가창면,35.7998305555555,128.624688888888,89,89,
대구광역시,수성구,파동,35.8124444444444,128.617311111111,89,89,
대구광역시,수성구,지산2동,35.8201388888888,128.630252777777,89,89,
경상북도,청도군,각북면,35.6843027777777,128.591466666666,89,86,
경상북도,청도군,풍각면,35.6358083333333,128.620555555555,89,85,
경상남도,창녕군,부곡면,35.4316888888888,128.605130555555,89,81,
경상남도,창녕군,길곡면,35.3840194444444,128.571288888888,89,80,
경상남도,창원시의창구,북면,35.3477816,128.6070384,89,79,
경상남도,창원시마산회원구,양덕2동,35.229201,128.583925,89,77,
경상남도,창원시마산회원구,석전동,35.230185,128.57335,89,77,
경상남도,창원시마산회원구,양덕1동,35.23231,128.586212,89,77,
경상남도,창원시마산회원구,회성동,35.233076,128.561637,89,77,
경상남도,창원시마산회원구,합성2동,35.2410453,128.586195,89,77,
경상남도,창원시마산회원구,합성1동,35.2422167,128.5839889,89,77,
경상남도,창원시마산회원구,구암2동,35.24901,128.598388,89,77,
경상남도,창원시마산회원구,구암1동,35.2493833,128.593525,89,77,
경상남도,창원시마산합포구,월영동,35.1793142,128.5577505,89,76,
경상남도,창원시마산합포구,문화동,35.184685,128.558175,89,76,
경상남도,창원시마산합포구,중앙동,35.1940929,128.5641375,89,76,
경상남도,창원시마산합포구,,35.196874,128.567863,89,76,
경상남도,창원시마산합포구,완월동,35.199526,128.564137,89,76,
경상남도,창원시마산합포구,자산동,35.2055381,128.5654462,89,76,
경상남도,창원시마산합포구,오동동,35.208768,128.5786,89,76,
경상남도,창원시마산합포구,합포동,35.2109247,128.5791278,89,76,
경상남도,창원시마산합포구,교방동,35.214335,128.566238,89,76,
경상남도,창원시마산합포구,산호동,35.2160999,128.5859895,89,76,
경상남도,창원시마산회원구,봉암동,35.2175954,128.6024625,89,76,
경상남도,창원시마산회원구,회원1동,35.2182626,128.5742472,89,76,
경상남도,창원시마산회원구,회원2동,35.218901,128.569238,89,76,
경상남도,창원시마산회원구,,35.220932,128.579706,89,76,
경상남도,창원시마산합포구,현동,35.1388574,128.5770118,89,75,
경상남도,창원시마산합포구,가포동,35.169568,128.57205,89,75,
경상남도,창원시마산합포구,구산면,35.119699,128.580887,89,74,
경상남도,거제시,거제면,34.8478833333333,128.592611111111,89,68,
강원특별자치도,양양군,현북면,38.0162694444444,128.725319444444,89,137,
강원특별자치도,평창군,대관령면,37.6709222222222,128.708430555555,89,130,
강원특별자치도,정선군,북평면,37.4460361111111,128.672697222222,89,125,
강원특별자치도,정선군,정선읍,37.3769555555555,128.663930555555,89,123,
강원특별자치도,정선군,,37.3778083333333,128.663086111111,89,123,
강원특별자치도,정선군,신동읍,37.2093361111111,128.644363888888,89,120,
강원특별자치도,영월군,산솔면,37.1452860416836,128.680485849447,89,118,
경상북도,영주시,부석면,36.9760083333333,128.656363888888,89,115,
경상북도,영주시,,36.8029361111111,128.626344444444,89,111,
경상북도,영주시,휴천2동,36.8071805555555,128.624011111111,89,111,
경상북도,영주시,휴천3동,36.8095611111111,128.629886111111,89,111,
경상북도,영주시,휴천1동,36.8155749999999,128.632130555555,89,111,
경상북도,영주시,가흥1동,36.8158333333333,128.620197222222,89,111,
경상북도,영주시,영주2동,36.8178527777777,128.621030555555,89,111,
경상북도,영주시,이산면,36.8188916666666,128.658497222222,89,111,
경상북도,영주시,하망동,36.8209833333333,128.632577777777,89,111,
경상북도,영주시,영주1동,36.8235555555555,128.622188888888,89,111,
경상북도,영주시,상망동,36.8258472222222,128.631697222222,89,111,
경상북도,영주시,문수면,36.7692277777777,128.632697222222,89,110,
경상북도,의성군,금성면,36.2584222222222,128.683308333333,90,99,
대구광역시,군위군,우보면,36.1920361111111,128.664041666666,90,98,
대구광역시,군위군,산성면,36.1201444444444,128.697197222222,90,96,
대구광역시,군위군,부계면,36.0979083333333,128.666452777777,90,95,
대구광역시,동구,공산동,35.9372222222222,128.646466666666,90,92,
대구광역시,수성구,만촌1동,35.8699138888888,128.649108333333,90,91,
대구광역시,동구,안심2동,35.8724361111111,128.689263888888,90,91,
대구광역시,동구,효목2동,35.8746361111111,128.640422222222,90,91,
대구광역시,동구,방촌동,35.8770833333333,128.667475,90,91,
대구광역시,동구,효목1동,35.8781555555555,128.647466666666,90,91,
대구광역시,동구,,35.8836166666666,128.637711111111,90,91,
대구광역시,동구,동촌동,35.8838888888888,128.6519,90,91,
대구광역시,동구,지저동,35.8907305555555,128.640455555555,90,91,
대구광역시,동구,해안동,35.8921916666666,128.684330555555,90,91,
대구광역시,동구,불로.봉무동,35.9072833333333,128.641622222222,90,91,
대구광역시,동구,도평동,35.9079305555555,128.655986111111,90,91,
대구광역시,수성구,황금1동,35.8409611111111,128.640422222222,90,90,
대구광역시,수성구,만촌3동,35.8525055555555,128.652719444444,90,90,
대구광역시,수성구,범어4동,35.8551472222222,128.643477777777,90,90,
대구광역시,수성구,만촌2동,35.8568972222222,128.649419444444,90,90,
대구광역시,수성구,범물2동,35.8146194444444,128.645677777777,90,89,
대구광역시,수성구,범물1동,35.8148222222222,128.648186111111,90,89,
대구광역시,수성구,지산1동,35.8218888888888,128.639352777777,90,89,
경상북도,청도군,이서면,35.6602305555555,128.672888888888,90,86,
경상북도,청도군,각남면,35.6388111111111,128.6612,90,85,
경상남도,밀양시,청도면,35.5458388888888,128.626697222222,90,83,
경상남도,밀양시,무안면,35.4676305555555,128.653741666666,90,82,
경상남도,창원시의창구,명곡동,35.2535471,128.6402341,90,77,
경상남도,창원시의창구,,35.2540033,128.6401544,90,77,
경상남도,창원시의창구,팔룡동,35.2578111,128.6123236,90,77,
경상남도,창원시의창구,의창동,35.2621267,128.6229495,90,77,
경상남도,창원시성산구,웅남동,35.2053096,128.6271625,90,76,
경상남도,거제시,상문동,34.8680902,128.6379441,90,69,
경상남도,거제시,,34.8773583333333,128.623355555555,90,69,
경상남도,거제시,고현동,34.882599,128.623325,90,69,
경상남도,거제시,장평동,34.8895579,128.6094674,90,69,
경상남도,거제시,동부면,34.8184083333333,128.610375,90,68,
경상남도,거제시,남부면,34.7290416666666,128.612333333333,90,66,
강원특별자치도,양양군,현남면,37.9664083333333,128.761608333333,90,136,
강원특별자치도,정선군,여량면,37.4706856,128.7205522,90,125,
강원특별자치도,정선군,남면,37.2659666666666,128.742875,90,121,
경상북도,봉화군,물야면,36.9722944444444,128.738022222222,90,115,
경상북도,봉화군,,36.8902611111111,128.734875,90,113,
경상북도,영주시,평은면,36.74015,128.678086111111,90,109,
경상북도,안동시,북후면,36.6821805555555,128.704508333333,90,108,
경상북도,안동시,서후면,36.6140333333333,128.666111111111,90,107,
경상북도,안동시,옥동,36.5586222222222,128.703999999999,90,106,
경상북도,안동시,태화동,36.5597277777777,128.715963888888,90,106,
경상북도,안동시,서구동,36.5613833333333,128.719730555555,90,106,
경상북도,안동시,평화동,36.5661999999999,128.715375,90,106,
경상북도,안동시,송하동,36.5675722222222,128.698530555555,90,106,
경상북도,안동시,안기동,36.5800305555555,128.716730555555,90,106,
경상북도,안동시,남후면,36.5206972222222,128.692263888888,90,105,
경상북도,안동시,일직면,36.4723805555555,128.661863888888,90,104,
경상북도,의성군,단촌면,36.4191361111111,128.676444444444,90,102,
경상북도,의성군,,36.3497583333333,128.699363888888,90,101,
경상북도,의성군,의성읍,36.3529916666666,128.697055555555,90,101,
경상북도,의성군,가음면,36.2311638888888,128.726944444444,91,98,
대구광역시,군위군,의흥면,36.172875,128.717408333333,91,97,
대구광역시,동구,안심3동,35.8678684,128.7224295,91,91,
대구광역시,동구,안심4동,35.870105,128.711046,91,91,
대구광역시,동구,혁신동,35.8796992,128.7109768,91,91,
경상북도,경산시,,35.8220888888888,128.743463888888,91,90,
경상북도,경산시,중방동,35.8241111111111,128.7362,91,90,
경상북도,경산시,서부2동,35.8315277777777,128.728333333333,91,90,
대구광역시,수성구,고산1동,35.8341416666666,128.714641666666,91,90,
대구광역시,수성구,고산2동,35.8403472222222,128.697344444444,91,90,
대구광역시,수성구,고산3동,35.8412722222222,128.708911111111,91,90,
대구광역시,동구,안심1동,35.8673833333333,128.704330555555,91,90,
경상북도,경산시,남부동,35.8107083333333,128.741430555555,91,89,
경상북도,경산시,중앙동,35.8170833333333,128.742663888888,91,89,
경상북도,경산시,서부1동,35.8176,128.730088888888,91,89,
경상북도,경산시,남천면,35.7636694444444,128.729108333333,91,88,
경상북도,청도군,,35.6443111111111,128.7362,91,86,
경상북도,청도군,화양읍,35.6468666666666,128.708444444444,91,86,
경상남도,밀양시,부북면,35.5082222222222,128.732108333333,91,83,
경상남도,밀양시,초동면,35.4186083333333,128.675152777777,91,81,
경상남도,밀양시,하남읍,35.3724361111111,128.713288888888,91,80,
경상남도,창원시의창구,대산면,35.332427,128.7077811,91,79,
경상남도,창원시의창구,동읍,35.284725,128.682513,91,78,
경상남도,창원시성산구,중앙동,35.2210983,128.673695,91,77,
경상남도,,,35.2347361111111,128.694166666666,91,77,
경상남도,창원시성산구,반송동,35.2359429,128.6695125,91,77,
경상남도,창원시성산구,용지동,35.2362277,128.6841286,91,77,
경상남도,창원시의창구,봉림동,35.2519644,128.6673448,91,77,
경상남도,창원시성산구,성주동,35.1897409,128.6950205,91,76,
경상남도,창원시성산구,,35.1983844,128.7029401,91,76,
경상남도,창원시성산구,가음정동,35.2131393,128.700594,91,76,
경상남도,창원시성산구,사파동,35.215843,128.708712,91,76,
경상남도,창원시성산구,상남동,35.216268,128.687212,91,76,
경상남도,창원시진해구,,35.13306,128.710081,91,75,
경상남도,창원시진해구,풍호동,35.137599,128.707313,91,75,
경상남도,창원시진해구,덕산동,35.1433466,128.7037445,91,75,
경상남도,창원시진해구,자은동,35.1470924,128.7054364,91,75,
경상남도,창원시진해구,이동,35.1493421,128.6999119,91,75,
경상남도,창원시진해구,충무동,35.15054,128.660338,91,75,
경상남도,창원시진해구,태백동,35.1538996,128.6773763,91,75,
경상남도,창원시진해구,경화동,35.154357,128.686838,91,75,
경상남도,창원시진해구,병암동,35.154983,128.6895627,91,75,
경상남도,창원시진해구,여좌동,35.1585489,128.6603153,91,75,
경상남도,창원시진해구,석동,35.1586454,128.7000326,91,75,
경상남도,거제시,하청면,34.9522055555555,128.657577777777,91,71,
경상남도,거제시,장목면,34.9835111111111,128.684575,91,71,
경상남도,거제시,연초면,34.91145,128.658775,91,70,
경상남도,거제시,아주동,34.8629388888888,128.694363888888,91,69,
경상남도,거제시,옥포1동,34.8878611111111,128.694886111111,91,69,
경상남도,거제시,수양동,34.887941,128.6462865,91,69,
경상남도,거제시,옥포2동,34.8934777777777,128.690555555555,91,69,
강원특별자치도,강릉시,주문진읍,37.8897944444444,128.829311111111,91,134,
강원특별자치도,정선군,화암면,37.3401817,128.7879137,91,123,
경상북도,봉화군,봉화읍,36.8849333333333,128.741877777777,91,113,
경상북도,봉화군,상운면,36.8309416666666,128.757419444444,91,111,
경상북도,안동시,녹전면,36.7399083333333,128.775955555555,91,110,
경상북도,안동시,와룡면,36.6134833333333,128.768763888888,91,107,
경상북도,안동시,중구동,36.5638305555555,128.731933333333,91,106,
경상북도,안동시,,36.5654638888888,128.731622222222,91,106,
경상북도,안동시,명륜동,36.5793805555555,128.737130555555,91,106,
경상북도,안동시,남선면,36.5232055555555,128.772130555555,91,105,
경상북도,안동시,강남동,36.5493444444444,128.721952777777,91,105,
경상북도,안동시,용상동,36.5561833333333,128.751886111111,91,105,
경상북도,의성군,점곡면,36.42115,128.770252777777,91,103,
경상북도,의성군,춘산면,36.2345833333333,128.814011111111,92,99,
대구광역시,군위군,삼국유사면,36.1180083333333,128.791486111111,92,96,
경상북도,영천시,신녕면,36.0423361111111,128.792022222222,92,94,
경상북도,경산시,북부동,35.8302833333333,128.748797222222,92,90,
경상북도,경산시,압량읍,35.8403222222222,128.762108333333,92,90,
경상북도,경산시,동부동,35.8164194444444,128.756466666666,92,89,
경상북도,청도군,청도읍,35.6423888888888,128.743530555555,92,86,
경상남도,밀양시,상동면,35.5497833333333,128.765544444444,92,84,
경상남도,밀양시,,35.5007777777777,128.748944444444,92,83,
경상남도,밀양시,교동,35.5079444444444,128.759386111111,92,83,
경상남도,밀양시,가곡동,35.4756861111111,128.766777777777,92,82,
경상남도,밀양시,삼문동,35.479975,128.755277777777,92,82,
경상남도,밀양시,내일동,35.4912805555555,128.756355555555,92,82,
경상남도,밀양시,내이동,35.4939888888888,128.748486111111,92,82,
경상남도,밀양시,상남면,35.4452694444444,128.755841666666,92,81,
경상남도,김해시,진영읍,35.3012416666666,128.735555555555,92,78,
경상남도,김해시,진례면,35.2459555555555,128.749988888888,92,77,
경상남도,창원시진해구,웅천동,35.111338,128.7496332,92,74,
경상남도,거제시,장승포동,34.86425,128.7294,92,69,
경상남도,거제시,능포동,34.8761166666666,128.736911111111,92,69,
경상남도,거제시,일운면,34.8265333333333,128.705333333333,92,68,
강원특별자치도,강릉시,연곡면,37.8574305555555,128.839197222222,92,134,
강원특별자치도,강릉시,사천면,37.8207583333333,128.851086111111,92,133,
강원특별자치도,강릉시,교1동,37.7616944444444,128.880308333333,92,132,
강원특별자치도,강릉시,경포동,37.7810111111111,128.882888888888,92,132,
강원특별자치도,강릉시,구정면,37.7155333333333,128.882386111111,92,131,
강원특별자치도,강릉시,성산면,37.7159222222222,128.834433333333,92,131,
강원특별자치도,강릉시,내곡동,37.7361944444444,128.883252777777,92,131,
강원특별자치도,강릉시,홍제동,37.7455166666666,128.885930555555,92,131,
강원특별자치도,강릉시,,37.7491361111111,128.878497222222,92,131,
강원특별자치도,강릉시,왕산면,37.6698555555555,128.840219444444,92,130,
강원특별자치도,정선군,임계면,37.4919833333333,128.8544,92,126,
강원특별자치도,정선군,고한읍,37.2056888888888,128.845511111111,92,120,
강원특별자치도,정선군,사북읍,37.2249,128.824075,92,120,
강원특별자치도,영월군,상동읍,37.1242555555555,128.829197222222,92,118,
경상북도,봉화군,봉성면,36.883025,128.820308333333,92,113,
경상북도,안동시,도산면,36.7390055555555,128.835577777777,92,110,
경상북도,안동시,임하면,36.5218611111111,128.833133333333,92,105,
경상북도,의성군,옥산면,36.3899444444444,128.8123,92,102,
경상북도,의성군,사곡면,36.3033861111111,128.790111111111,92,100,
경상북도,영천시,화산면,36.0173666666666,128.854574999999,93,94,
경상북도,영천시,청통면,35.989075,128.825286111111,93,93,
경상북도,경산시,와촌면,35.9433416666666,128.838775,93,92,
경상북도,경산시,진량읍,35.8710305555555,128.818552777777,93,91,
경상북도,경산시,하양읍,35.9101777777777,128.821419444444,93,91,
경상북도,경산시,남산면,35.7903555555555,128.839622222222,93,89,
경상북도,경산시,자인면,35.8179,128.824844444444,93,89,
경상남도,밀양시,산외면,35.4995805555555,128.817097222222,93,83,
경상남도,밀양시,삼랑진읍,35.3927277777777,128.84,93,80,
경상남도,김해시,한림면,35.3175055555555,128.804508333333,93,79,
경상남도,김해시,주촌면,35.2327083333333,128.832908333333,93,77,
경상남도,김해시,장유3동,35.1755333333333,128.811325,93,76,
경상남도,김해시,장유2동,35.1970916666667,128.797786111111,93,76,
경상남도,김해시,장유1동,35.2012527777778,128.812772222222,93,76,
경상남도,창원시진해구,웅동1동,35.1258956,128.7826923,93,75,
경상남도,창원시진해구,웅동2동,35.1012816,128.814835,93,74,
부산광역시,강서구,가덕도동,35.0526166666667,128.814033333333,93,73,
강원특별자치도,강릉시,중앙동,37.7518944444444,128.8973,93,132,
강원특별자치도,강릉시,옥천동,37.7573277777777,128.905366666666,93,132,
강원특별자치도,강릉시,교2동,37.7599305555555,128.902,93,132,
강원특별자치도,강릉시,성덕동,37.7606444444444,128.915944444444,93,132,
강원특별자치도,강릉시,포남1동,37.7651305555555,128.910577777777,93,132,
강원특별자치도,강릉시,포남2동,37.7700194444444,128.915666666666,93,132,
강원특별자치도,강릉시,송정동,37.7717305555555,128.929811111111,93,132,
강원특별자치도,강릉시,초당동,37.7891027777777,128.918233333333,93,132,
강원특별자치도,강릉시,강남동,37.74421,128.905612,93,131,
경상북도,봉화군,법전면,36.9078861111111,128.879188888888,93,113,
경상북도,봉화군,명호면,36.8559666666666,128.9024,93,112,
경상북도,안동시,예안면,36.6583638888888,128.887419444444,93,108,
경상북도,영천시,화북면,36.1052777777777,128.921697222222,94,96,
경상북도,영천시,화남면,36.0562027777777,128.891355555555,94,95,
경상북도,영천시,금호읍,35.9303361111111,128.879811111111,94,92,
경상북도,영천시,대창면,35.8729166666666,128.897022222222,94,91,
경상북도,경산시,용성면,35.7902305555555,128.878111111111,94,89,
경상북도,청도군,금천면,35.6838472222222,128.894886111111,94,87,
경상북도,청도군,매전면,35.6640416666666,128.857866666666,94,86,
경상남도,밀양시,산내면,35.5812166666666,128.883111111111,94,84,
경상남도,밀양시,단장면,35.5121833333333,128.878288888888,94,83,
경상남도,김해시,생림면,35.3248833333333,128.851666666666,94,79,
경상남도,김해시,부원동,35.2256694444444,128.888822222222,94,77,
경상남도,김해시,회현동,35.2284916666666,128.880555555555,94,77,
경상남도,김해시,내외동,35.23195,128.866722222222,94,77,
경상남도,김해시,동상동,35.2337861111111,128.885733333333,94,77,
경상남도,김해시,북부동,35.2592722222222,128.869752777777,94,77,
경상남도,김해시,칠산서부동,35.2197666666666,128.873241666666,94,76,
부산광역시,강서구,녹산동,35.1234638888888,128.860808333333,94,74,
강원특별자치도,강릉시,강동면,37.7254,128.956511111111,94,131,
강원특별자치도,삼척시,하장면,37.3466333333333,128.945308333333,94,123,
강원특별자치도,태백시,문곡소도동,37.1286055555555,128.962686111111,94,118,
경상북도,봉화군,춘양면,36.9322416666666,128.917155555555,94,114,
경상북도,안동시,임동면,36.5659416666666,128.919886111111,94,106,
경상북도,안동시,길안면,36.4530333333333,128.896763888888,94,103,
경상북도,청송군,현서면,36.2729444444444,128.898233333333,94,100,
경상북도,영천시,임고면,36.0181,128.976297222222,95,94,
경상북도,영천시,남부동,35.9542277777777,128.934933333333,95,93,
경상북도,영천시,서부동,35.9606138888888,128.923788888888,95,93,
경상북도,영천시,완산동,35.9619055555555,128.941797222222,95,93,
경상북도,영천시,,35.9700527777777,128.940775,95,93,
경상북도,영천시,중앙동,35.9703861111111,128.932041666666,95,93,
경상북도,영천시,동부동,35.9715555555555,128.944730555555,95,93,
경상북도,청도군,운문면,35.7125888888888,128.915463888888,95,87,
경상남도,양산시,원동면,35.3616277777777,128.921066666666,95,80,
경상남도,김해시,상동면,35.3046444444444,128.932697222222,95,78,
경상남도,김해시,불암동,35.2189722222222,128.928986111111,95,77,
경상남도,김해시,,35.2255055555555,128.891666666666,95,77,
경상남도,김해시,활천동,35.2258805555555,128.902108333333,95,77,
경상남도,김해시,삼안동,35.2407611111111,128.909641666666,95,77,
부산광역시,강서구,가락동,35.1933166666666,128.904075,95,76,
부산광역시,강서구,강동동,35.2114638888888,128.937508333333,95,76,
부산광역시,강서구,명지2동,35.084587,128.899758,95,74,
부산광역시,강서구,명지1동,35.108091,128.926502,95,74,
강원특별자치도,강릉시,옥계면,37.6098805555555,129.040252777777,95,129,
강원특별자치도,태백시,상장동,37.1505138888888,128.992941666666,95,119,
강원특별자치도,태백시,,37.1612277777777,128.987997222222,95,119,
강원특별자치도,태백시,황지동,37.1679527777777,128.993911111111,95,119,
강원특별자치도,태백시,황연동,37.1759083333333,128.988952777777,95,119,
강원특별자치도,태백시,삼수동,37.177625,128.980152777777,95,119,
강원특별자치도,태백시,구문소동,37.097225,129.024466666666,95,117,
강원특별자치도,태백시,장성동,37.0976166666666,129.010475,95,117,
경상북도,봉화군,소천면,36.9348472222222,129.005408333333,95,114,
경상북도,봉화군,재산면,36.8131027777777,128.9641,95,111,
경상북도,청송군,안덕면,36.2860499999999,128.962222222222,95,100,
경상북도,영천시,자양면,36.0755,129.020441666666,96,95,
경상북도,영천시,북안면,35.9122666666666,129.011397222222,96,92,
경상남도,양산시,물금읍,35.3080388888888,128.990644444444,96,78,
경상남도,김해시,대동면,35.2391972222222,128.982475,96,77,
부산광역시,사상구,덕포제2동,35.1713805555555,128.985177777777,96,76,
부산광역시,사상구,삼락동,35.1738944444444,128.979966666666,96,76,
부산광역시,강서구,대저2동,35.1753944444444,128.9587,96,76,
부산광역시,사상구,모라제3동,35.1815583333333,128.998333333333,96,76,
부산광역시,사상구,모라제1동,35.1845361111111,128.989688888888,96,76,
부산광역시,북구,,35.1941805555555,128.992474999999,96,76,
부산광역시,북구,구포제2동,35.1996361111111,129.000244444444,96,76,
부산광역시,강서구,,35.2091638888888,128.982908333333,96,76,
부산광역시,강서구,대저1동,35.2113944444444,128.982855555555,96,76,
부산광역시,사상구,엄궁동,35.1256,128.974444444444,96,75,
부산광역시,사상구,학장동,35.1409916666666,128.989677777777,96,75,
부산광역시,사상구,,35.1494666666666,128.993333333333,96,75,
부산광역시,사상구,감전동,35.1512333333333,128.981708333333,96,75,
부산광역시,사상구,괘법동,35.1606722222222,128.989444444444,96,75,
부산광역시,사상구,덕포제1동,35.1672833333333,128.985530555555,96,75,
부산광역시,사하구,신평제1동,35.0869138888888,128.976575,96,74,
부산광역시,사하구,신평제2동,35.0915333333333,128.961633333333,96,74,
부산광역시,사하구,괴정제4동,35.0960166666666,128.9854,96,74,
부산광역시,사하구,괴정제1동,35.0965027777777,128.991622222222,96,74,
부산광역시,사하구,당리동,35.0998444444444,128.978930555555,96,74,
부산광역시,사하구,하단제1동,35.1008333333333,128.966533333333,96,74,
